id,mrn_id,product_name,category,product_type,country,color,height,width,length,weight,uom,cft,purchase_amount_per_uom,purchase_amount_per_uom_in_vendor_currency,amount_in_vendor_currency,amount,total_expense,total_amount,barcode,status,po_number,po_product_id,total_quantity,created_by,created_date,last_modified_by,last_modified_date,branch_id,org_id,maker_id,checker_id,entity_name,handler_name,checkers_approved_count,revision,active,entity_id,product_code,country_code,color_code,container_no,customs_duty,clearing_charges,ocean_fright,transportation_charges,container_damage_charges,other_charges,block_number,hsn_code,total_purchase_account_amount,sgst_amount,cgst_amount,igst_amount,total_raw_material_amount_without_tax,po_number_from_mrn,vendor_name,broker_name,vendor_currency,port_of_shipment,country_of_shipment,port_of_discharge,mrn_created_date,currency,volume,density,area,weight_x_vendor_price,price_per_cft,purchase_month,purchase_quarter,predicted_landed_cost,actual_landed_cost,residual,absolute_residual,residual_pct,is_cost_anomaly
435,186,otaman beige,,,unknown,beige,180.0,200.0,260.0,24.54,SQF,9.36,13020.08,150.0,3681.0,319512.69,,619148.44,RRM 175/OTAMAN BEIGE/BGE,INITIATED,,308,0.0,,2026-01-06 16:56:38.160559,,2026-01-13 15:53:23.877878,,,,,,,0,1,False,,OTAMAN BEIGE,,BGE,MSNU205341-6,264900.28,17599.47,,17136.0,,,RRM 175,6802,,,,,319512.69,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,9360000.0,2.6217948717948716e-06,52000.0,3681.0,16.025641025641026,1,1,621043.5300349678,619148.44,-1895.0900349678705,1895.0900349678705,0.003051460877245058,0
172,14,examin grey,,,turkey,grey,190.0,140.0,300.0,21.33,ton,7.98,13348.5,150.0,3199.5,284723.51,,687457.59,RRM 69/EXA-GRE/TR/GRY,INITIATED,,127,0.0,,2025-07-17 11:48:04.101185,,2025-07-17 17:37:00.604328,,,,,,,0,1,False,,EXA-GRE,TR,GRY,MSDU140909-8,229337.71,16384.1,127935.45,12583.2,,16493.62,RRM 69,6802,,,,,284723.51,11.0,happy moon stone,unknown,usd,mersin,turkey,tuticorin,2025-07-17 11:48:04.075301,USD,7980000.0,2.6729323308270676e-06,42000.0,3199.4999999999995,18.796992481203006,7,3,689345.6538242412,687457.59,-1888.0638242412824,1888.0638242412824,0.002738921778598276,0
536,191,french vanila,,,turkey,grey,200.0,140.0,305.0,22.8,SQF,8.54,12847.5,150.0,3420.0,292923.02,,560483.83,RRM 80/FRENCH/GRY,INITIATED,,409,0.0,,2026-01-07 11:56:50.021252,,2026-01-13 15:19:53.260049,,,,,,,0,1,False,,FRENCH,,GRY,MSMU1667294,235261.7,16363.61,,15935.5,,,RRM 80,6802,,,,,292923.02,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,8540000.0,2.6697892271662766e-06,42700.0,3420.0,17.56440281030445,1,1,562360.1953694235,560483.83,-1876.3653694235254,1876.3653694235254,0.003336589938039464,0
214,27,jasmin white,,,turkey,white,120.0,85.0,220.0,5.93,ton,2.24,14111.95,160.0,948.8,83683.89,,195997.7,RRM 339/JAS-WHI/TR/WHT,INITIATED,,169,0.0,,2025-07-20 11:34:02.802329,,2026-01-11 12:01:13.827346,,,,,,,0,1,False,,JAS-WHI,TR,WHT,MSNU3119349,59055.58,2680.13,41287.16,3166.8,,6124.14,RRM 339,6802,,,,,83683.89,24.0,beyza stone,unknown,usd,izmir,turkey,tuticorin,2025-07-20 11:34:02.798271,USD,2244000.0,2.642602495543672e-06,18700.0,948.8,71.42857142857142,7,3,197822.55900254863,195997.7,-1824.8590025486192,1824.8590025486192,0.009224726501112083,0
48,4,light tt,,,turkey,travertine,160.0,200.0,335.0,25.5,ton,10.72,17375.04,205.0,5227.5,443063.57,,760060.7,RRM 265/LIG-TT/TR/TVT,INITIATED,,3,0.0,,2025-07-13 11:47:02.682597,,2025-07-14 13:13:22.868536,,,,,,,0,1,False,,LIG-TT,TR,TVT,CBHU3752148,254877.32,43062.31,,19057.5,,,RRM 265,6802,,,,,443063.57,1.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-13 11:47:02.666946,USD,10720000.0,2.378731343283582e-06,67000.0,5227.5,19.12313432835821,7,3,758244.8751407216,760060.7,1815.824859278393,1815.824859278393,0.0023947736658838565,0
89,6,nero black marquina,,,turkey,exotic,165.0,200.0,270.0,23.64,ton,8.91,17421.16,204.0,4822.56,411836.16,,703782.8,RRM 261/NER-BLA-MAR/TR/EXT,INITIATED,,44,0.0,,2025-07-14 16:45:34.863248,,2025-07-16 11:24:34.376025,,,,,,,0,1,False,,NER-BLA-MAR,TR,EXT,MSCU6963241,235314.07,39251.57,,17381.0,,,RRM 261,6802,,,,,411836.16,3.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-14 16:45:34.817663,USD,8910000.0,2.6531986531986533e-06,54000.0,4822.56,22.895622895622896,7,3,705595.7490795457,703782.8,-1812.9490795456804,1812.9490795456804,0.0025693877576653265,0
119,7,eera bronze,,,turkey,exotic,85.0,190.0,255.0,11.01,ton,4.12,17157.24,200.0,2202.0,188901.23,,320136.21,215/EER-BRO/TR/EXT,INITIATED,,74,0.0,,2025-07-15 09:38:45.297459,,2025-07-16 11:47:14.413561,,,,,,,0,1,False,,EER-BRO,TR,EXT,CLSU2829450,108330.7,15218.28,,7686.0,,,215,6802,,,,,188901.23,4.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-15 09:38:45.192036,USD,4118250.0,2.6734656710981605e-06,48450.0,2202.0,48.543689320388346,7,3,318351.0115133999,320136.21,1785.1984866001294,1785.1984866001294,0.005607641948783278,0
181,16,saturn onyx,,,turkey,onyx,155.0,190.0,300.0,22.44,ton,8.84,17750.65,200.0,4488.0,398324.49,,657447.62,RRM 183/SAR-ONY/TR/ONY,INITIATED,,129,0.0,,2025-07-17 14:49:59.967635,,2025-07-18 08:54:25.379895,,,,,,,0,1,False,,SAR-ONY,TR,ONY,CBHU5669114,226207.37,18691.76,,14224.0,,,RRM 183,6802,,,,,398324.49,12.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-17 14:49:59.964074,USD,8835000.0,2.539898132427844e-06,57000.0,4488.0,22.624434389140273,7,3,655680.4179891635,657447.62,1767.2020108364522,1767.2020108364522,0.0026952185277335197,0
139,8,lilac,,,turkey,exotic,200.0,130.0,280.0,23.8,ton,7.28,12847.5,150.0,3570.0,305770.5,,733658.03,RRM 130/LILAC/TR/EXT,INITIATED,,94,0.0,,2025-07-16 09:38:09.700451,,2025-07-16 12:24:45.912372,,,,,,,0,1,False,,LILAC,TR,EXT,MEDU6387610,245566.29,17538.18,131107.73,17010.0,,16665.33,RRM 130,6802,,,,,305770.5,5.0,happy moon stone,unknown,usd,izmir,turkey,tuticorin,2025-07-16 09:38:09.611545,USD,7280000.0,3.269230769230769e-06,36400.0,3570.0,20.604395604395602,7,3,731904.9131872448,733658.03,1753.1168127552373,1753.1168127552373,0.0023952794702810443,0
524,191,vanila grey,,,turkey,grey,170.0,120.0,293.0,14.98,SQF,5.98,12847.5,150.0,2247.0,192455.56,,368216.48,RRM 65/VANILA/GRY,INITIATED,,397,0.0,,2026-01-07 11:56:49.997314,,2026-01-13 15:19:53.254643,,,,,,,0,1,False,,VANILA,,GRY,MEDU5525191,154571.06,10735.36,,10454.5,,,RRM 65,6802,,,,,192455.56,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,5977200.0,2.506190189386335e-06,35160.0,2247.0,25.083612040133776,1,1,369948.61692146125,368216.48,-1732.1369214612641,1732.1369214612641,0.004682101357413618,0
369,183,rohan grey,,,turkey,grey,152.0,100.0,185.0,7.5,SQF,2.81,13300.5,150.0,1125.0,99753.75,,179236.72,RRM 35/ROH-GRE/GRY,INITIATED,,235,0.0,,2026-01-06 11:33:20.839047,,2026-01-06 11:33:20.839047,,,,,,,0,1,False,,ROH-GRE,,GRY,MSNU2262972,79482.97,,,,,,RRM 35,6802,,,,,99753.75,31.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-06 11:33:20.822623,USD,2812000.0,2.667140825035562e-06,18500.0,1125.0,53.380782918149464,1,1,180962.8807471578,179236.72,-1726.1607471577881,1726.1607471577881,0.009538755904143614,0
534,191,french vanila,,,turkey,grey,200.0,150.0,290.0,23.35,SQF,8.7,12847.5,150.0,3502.5,299989.15,,573945.18,RRM 78/FRENCH/GRY,INITIATED,,407,0.0,,2026-01-07 11:56:50.016883,,2026-01-13 15:19:53.259781,,,,,,,0,1,False,,FRENCH,,GRY,MSDU2235909,240936.88,16728.4,,16290.75,,,RRM 78,6802,,,,,299989.15,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,8700000.0,2.6839080459770115e-06,43500.0,3502.5,17.24137931034483,1,1,572247.6123482271,573945.18,1697.567651772988,1697.567651772988,0.0029664914542971922,0
443,186,bianco,,,unknown,beige,85.0,170.0,310.0,11.25,SQF,4.48,13020.08,150.0,1687.5,146475.87,,283807.53,RRM 142/BIANCO/BGE,INITIATED,,316,0.0,,2026-01-06 16:56:38.175546,,2026-01-13 15:53:23.878990,,,,,,,0,1,False,,BIANCO,,BGE,MSMU182660-5,121439.62,8052.04,,7840.0,,,RRM 142,6802,,,,,146475.87,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,4479500.0,2.5114410090411876e-06,52700.0,1687.5,33.482142857142854,1,1,285461.999055223,283807.53,-1654.4690552229877,1654.4690552229877,0.0057957593679673226,0
496,189,rgth2,,,turkey,exotic,110.0,135.0,240.0,9.12,SQF,3.56,17032.59,200.0,1824.6,155388.3,,265850.57,RRM 291A/RGTH/EXT,INITIATED,,369,0.0,,2026-01-07 09:57:02.069672,,2026-01-13 15:01:03.770820,,,,,,,0,1,False,,RGTH,,EXT,WSCU3104469,89030.32,14669.95,,6762.0,,,RRM 291A,6802,,,,,155388.3,39.0,royal gth dis ticaret ve sanayi limited sirketi,iran - nasim,usd,jebel ali,turkey,tuticorin,2026-01-07 09:57:01.994422,USD,3564000.0,2.5589225589225587e-06,32400.0,1823.9999999999998,56.17977528089887,1,1,267471.2140897913,265850.57,-1620.6440897912835,1620.6440897912835,0.006059134607461819,0
510,191,alibaba grey,,,turkey,grey,180.0,150.0,260.0,12.4,SQF,7.02,12847.5,150.0,1860.0,159309.01,,304848.0,RRM 52/ALIBABA/GRY,INITIATED,,383,0.0,,2026-01-07 11:56:49.968873,,2026-01-13 15:19:53.248470,,,,,,,0,1,False,,ALIBABA,,GRY,MSNU3089250,127949.35,8911.39,,8678.25,,,RRM 52,6802,,,,,159309.01,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,7020000.0,1.7663817663817665e-06,39000.0,1860.0,21.36752136752137,1,1,306450.94387666887,304848.0,-1602.943876668869,1602.943876668869,0.005230670385254136,0
468,187,vera beige,,,turkey,exotic,155.0,95.0,180.0,7.0,SQF,2.65,13272.0,150.0,1050.0,92904.0,,167956.22,RRM 102/VERABEIGE/EXT,INITIATED,,341,0.0,,2026-01-06 17:46:50.262807,,2026-01-06 17:46:50.262807,,,,,,,0,1,False,,VERABEIGE,,EXT,TCKU1685477,75052.22,,,,,,RRM 102,6802,,,,,92904.0,37.0,happy moon stone,raiyan,usd,aliaga,turkey,tuticorin,2026-01-06 17:46:50.204798,USD,2650500.0,2.6410111299754764e-06,17100.0,1050.0,56.60377358490566,1,1,169537.44525745604,167956.22,-1581.2252574560407,1581.2252574560407,0.009326702163376503,0
405,185,turkish patagonia,,,turkey,exotic,190.0,177.0,280.0,23.5,SQF,9.42,12892.5,150.0,3525.0,302973.76,,590985.63,RRM 34/TUR-PAT/EXT,INITIATED,,271,0.0,,2026-01-06 12:35:48.725913,,2026-01-13 15:44:50.027464,,,,,,,0,1,False,,TUR-PAT,,EXT,MSNU2498818,253505.96,17600.91,,16905.0,,,RRM 34,6802,,,,,302973.76,33.0,happy moon stone,raiyan,usd,gemlik,turkey,tuticorin,2026-01-06 12:35:48.672282,USD,9416400.0,2.4956458943970095e-06,49560.0,3525.0,15.923566878980893,1,1,592513.3590120125,590985.63,-1527.7290120124817,1527.7290120124817,0.0025783874553645444,0
65,5,sugar beige,,,turkey,beige,180.0,175.0,298.0,24.27,ton,9.39,13312.5,150.0,3640.5,323094.37,,788254.39,RRM 19/SUG-BEI/TR/BGE,INITIATED,,20,0.0,,2025-07-14 15:17:16.994980,,2025-07-16 09:03:13.126204,,,,,,,0,1,False,,SUG-BEI,TR,BGE,MSNU1496132,263158.96,18964.26,152223.9,13755.0,,17057.9,RRM 19,6802,,,,,323094.37,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,9387000.0,2.585490572067753e-06,52150.0,3640.5,15.974440894568689,7,3,789763.5092269549,788254.39,-1509.1192269548774,1509.1192269548774,0.0019108495256156496,0
380,183,rohan grey,,,turkey,grey,135.0,115.0,265.0,11.06,SQF,4.11,13300.5,150.0,1659.0,147103.53,,264314.42,RRM 43/ROH-GRE/GRY,INITIATED,,246,0.0,,2026-01-06 11:33:20.860808,,2026-01-06 11:33:20.860808,,,,,,,0,1,False,,ROH-GRE,,GRY,TCLU2911616,117210.89,,,,,,RRM 43,6802,,,,,147103.53,31.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-06 11:33:20.822623,USD,4114125.0,2.68829945614195e-06,30475.0,1659.0,36.4963503649635,1,1,265822.56543434196,264314.42,-1508.1454343419755,1508.1454343419755,0.005673504173273381,0
538,191,moon cream,,,turkey,exotic,120.0,85.0,305.0,10.23,SQF,3.11,12847.5,150.0,1534.5,131429.93,,251491.88,RRM 81A/MOON/EXT,INITIATED,,411,0.0,,2026-01-07 11:56:50.025166,,2026-01-13 15:19:53.257470,,,,,,,0,1,False,,MOON,,EXT,MSMU3028646,105558.21,7347.99,,7155.75,,,RRM 81A,6802,,,,,131429.93,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,3111000.0,3.2883317261330765e-06,25925.0,1534.5,48.231511254019296,1,1,252941.29279446477,251491.88,-1449.4127944647626,1449.4127944647626,0.005730233994030099,0
401,185,crema nova pink,,,turkey,beige,185.0,150.0,270.0,20.2,SQF,7.49,12892.5,150.0,3030.0,260428.51,,508019.41,RRM 121/CRENOV PIN/BGE,INITIATED,,267,0.0,,2026-01-06 12:35:48.719845,,2026-01-13 15:44:50.026293,,,,,,,0,1,False,,CRENOV PIN,,BGE,MSMU1748122,217907.25,15141.15,,14542.5,,,RRM 121,6802,,,,,260428.51,33.0,happy moon stone,raiyan,usd,gemlik,turkey,tuticorin,2026-01-06 12:35:48.672282,USD,7492500.0,2.696029362696029e-06,40500.0,3030.0,20.026702269692922,1,1,506645.16357447905,508019.41,1374.2464255209197,1374.2464255209197,0.0027124435883791862,0
178,15,carrara white,,,italy,white,95.0,180.0,200.0,12.91,ton,3.42,22173.41,240.0,3098.4,286258.69,,543125.89,RRM 306/CAR-WHI/IT/WHT,INITIATED,,139,0.0,,2025-07-17 12:52:04.338630,,2025-07-18 10:04:45.081424,,,,,,,0,1,False,,CAR-WHI,IT,WHT,TCLU2851570,194599.33,5085.59,39893.99,6391.0,,10897.29,RRM 306,6802,,,,,286258.69,13.0,zayed marmo srl,unknown,eur,la spezia,italy,tuticorin,2025-07-17 12:52:04.326570,EUR,3420000.0,3.7748538011695905e-06,36000.0,3098.4,70.17543859649123,7,3,541759.9172615447,543125.89,1365.9727384552825,1365.9727384552825,0.00252136175994695,0
438,186,otaman beige,,,unknown,beige,110.0,170.0,270.0,13.15,SQF,5.05,13020.08,150.0,1972.5,171214.01,,331779.82,RRM 177/OTAMAN BEIGE/BGE,INITIATED,,311,0.0,,2026-01-06 16:56:38.165656,,2026-01-13 15:53:23.878315,,,,,,,0,1,False,,OTAMAN BEIGE,,BGE,MSMU228956-3,141949.42,9432.39,,9184.0,,,RRM 177,6802,,,,,171214.01,36.0,mi stone madencilik sanayi ve tic ltd sti,mehmet mistone,usd,unknown,unknown,unknown,2026-01-06 16:56:38.091577,USD,5049000.0,2.604476133887899e-06,45900.0,1972.5,29.702970297029704,1,1,333116.6559273339,331779.82,-1336.8359273339156,1336.8359273339156,0.004013116436980362,0
362,181,hms 36,,,unknown,exotic,180.0,173.0,250.0,25.17,SQF,7.79,14353.2,162.0,4077.54,361270.04,,745623.89,RRM 359/HMS36/EXT,INITIATED,,232,0.0,,2026-01-06 10:26:47.088477,,2026-01-11 16:09:48.417530,,,,,,,0,1,False,,HMS36,,EXT,MSNU357352-0,263176.28,,100353.37,,,20824.2,RRM 359,6802,,,,,361270.04,29.0,happy moon stone,raiyan,usd,unknown,unknown,unknown,2026-01-06 10:26:47.010185,USD,7785000.0,3.2331406551059733e-06,43250.0,4077.5400000000004,20.79589216944801,1,1,744316.148681582,745623.89,1307.7413184180623,1307.7413184180623,0.00175697023467042,0
454,187,hms 18,,,turkey,exotic,183.0,150.0,300.0,17.52,SQF,8.24,13272.0,150.0,2628.0,232525.45,,420370.45,RRM 107A/HMS18/EXT,INITIATED,,327,0.0,,2026-01-06 17:46:50.242230,,2026-01-06 17:46:50.242230,,,,,,,0,1,False,,HMS18,,EXT,TTNU1093752,187845.0,,,,,,RRM 107A,6802,,,,,232525.45,37.0,happy moon stone,raiyan,usd,aliaga,turkey,tuticorin,2026-01-06 17:46:50.204798,USD,8235000.0,2.127504553734062e-06,45000.0,2628.0,18.203883495145632,1,1,421637.4777262769,420370.45,-1267.027726276894,1267.027726276894,0.0030050168526514066,0
378,183,black spider,,,turkey,black,175.0,120.0,200.0,11.02,SQF,4.2,13300.5,150.0,1653.0,146571.51,,263358.49,RRM 41A/BLA-SPI/BLK,INITIATED,,244,0.0,,2026-01-06 11:33:20.858190,,2026-01-06 11:33:20.858190,,,,,,,0,1,False,,BLA-SPI,,BLK,FCIU4289041,116786.98,,,,,,RRM 41A,6802,,,,,146571.51,31.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-06 11:33:20.822623,USD,4200000.0,2.623809523809524e-06,24000.0,1653.0,35.714285714285715,1,1,264623.6598135182,263358.49,-1265.1698135182378,1265.1698135182378,0.004781015478396036,0
356,181,hms 36,,,unknown,exotic,172.0,155.0,245.0,17.9,SQF,6.53,14353.2,162.0,2899.8,256922.28,,530238.25,RRM 355/HMS36/EXT,INITIATED,,226,0.0,,2026-01-06 10:26:47.077033,,2026-01-11 16:09:48.418276,,,,,,,0,1,False,,HMS36,,EXT,TEMU187586-7,187161.52,,71348.92,,,14805.53,RRM 355,6802,,,,,256922.28,29.0,happy moon stone,raiyan,usd,unknown,unknown,unknown,2026-01-06 10:26:47.010185,USD,6531700.0,2.7404810386270033e-06,37975.0,2899.7999999999997,24.808575803981622,1,1,528987.5314745124,530238.25,1250.7185254875803,1250.7185254875803,0.002364362959560309,0
446,187,hms 18,,,turkey,exotic,165.0,150.0,200.0,14.32,SQF,4.95,13272.0,150.0,2148.0,190055.05,,343590.46,RRM AB/HMS18/EXT,INITIATED,,319,0.0,,2026-01-06 17:46:50.229045,,2026-01-06 17:46:50.229045,,,,,,,0,1,False,,HMS18,,EXT,FSCU3300886,153535.41,,,,,,RRM AB,6802,,,,,190055.05,37.0,happy moon stone,raiyan,usd,aliaga,turkey,tuticorin,2026-01-06 17:46:50.204798,USD,4950000.0,2.892929292929293e-06,30000.0,2148.0,30.3030303030303,1,1,342364.25648765796,343590.46,1226.2035123420646,1226.2035123420646,0.003581575731420633,0
169,14,mastic grey,,,turkey,grey,150.0,130.0,210.0,11.26,ton,4.1,13348.5,150.0,1689.0,150304.11,,362930.1,RRM 74/MAS-GRE/TR/GRY,INITIATED,,124,0.0,,2025-07-17 11:48:04.094169,,2025-07-17 17:37:00.601731,,,,,,,0,1,False,,MAS-GRE,TR,GRY,MEMU330533-4,121066.22,8651.42,67554.7,6644.4,,8709.25,RRM 74,6802,,,,,150304.11,11.0,happy moon stone,unknown,usd,mersin,turkey,tuticorin,2025-07-17 11:48:04.075301,USD,4095000.0,2.7496947496947496e-06,27300.0,1689.0,36.58536585365854,7,3,363879.1039362344,362930.1,-949.003936234396,949.003936234396,0.0026080198779446758,0
87,6,coco beige,,,turkey,beige,165.0,185.0,290.0,22.15,ton,8.85,17421.16,204.0,4518.6,385878.63,,659435.64,RRM 259/COC-BEI/TR/BGE,INITIATED,,42,0.0,,2025-07-14 16:45:34.858523,,2025-07-16 11:24:34.375208,,,,,,,0,1,False,,COC-BEI,TR,BGE,MEDU1589393,220482.51,36785.5,,16289.0,,,RRM 259,6802,,,,,385878.63,3.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-14 16:45:34.817663,USD,8852250.0,2.5021887090852606e-06,53650.0,4518.599999999999,23.05084745762712,7,3,658500.3728913617,659435.64,935.2671086383052,935.2671086383052,0.0014202985254688748,0
540,191,moon cream,,,turkey,beige,160.0,110.0,250.0,12.23,SQF,4.4,12847.5,150.0,1834.5,157124.94,,300601.19,RRM 91/MOON/BGE,INITIATED,,413,0.0,,2026-01-07 11:56:50.029503,,2026-01-13 15:19:53.257837,,,,,,,0,1,False,,MOON,,BGE,CORU2431679,126195.2,8755.05,,8526.0,,,RRM 91,6802,,,,,157124.94,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,4400000.0,2.7795454545454547e-06,27500.0,1834.5,34.090909090909086,1,1,299667.50189181394,300601.19,933.6881081860629,933.6881081860629,0.0031157469605200745,0
316,56,bresia arora,,,italy,beige,180.0,180.0,300.0,28.1,ton,9.72,17140.25,185.0,5198.5,481641.03,,1018394.15,RRM 225/BRE-ARO/IT/BGE,INITIATED,,182,0.0,,2025-08-06 09:39:40.992541,,2025-08-10 11:10:48.825910,,,,,,,0,1,False,,BRE-ARO,IT,BGE,TEMU3738821,342203.56,20026.6,139503.52,15460.2,,19559.24,RRM 225,6802,,,,,481641.03,27.0,zayed marmo srl,unknown,eur,venezia,italy,tuticorin,2025-08-06 09:39:40.983105,EUR,9720000.0,2.890946502057613e-06,54000.0,5198.5,19.032921810699587,8,3,1019202.6785296487,1018394.15,-808.5285296486691,808.5285296486691,0.0007932951381319873,0
80,6,silver tt,,,turkey,travertine,155.0,175.0,320.0,21.36,ton,8.68,17506.56,205.0,4378.8,373940.02,,639044.79,RRM 252/SIL-TT/TR/TVT,INITIATED,,35,0.0,,2025-07-14 16:45:34.830468,,2025-07-16 11:24:34.371309,,,,,,,0,1,False,,SIL-TT,TR,TVT,GLDU3896376,213661.05,35655.22,,15788.5,,,RRM 252,6802,,,,,373940.02,3.0,blue eye stone ltd,unknown,usd,jebel ali,turkey,tuticorin,2025-07-14 16:45:34.817663,USD,8680000.0,2.4608294930875577e-06,56000.0,4378.8,23.617511520737327,7,3,638241.4210048137,639044.79,803.3689951862907,803.3689951862907,0.0012587227477676218,0
77,5,black spider white,,,turkey,exotic,193.0,135.0,295.0,21.94,ton,7.69,13312.5,150.0,3291.0,292076.25,,712543.05,RRM 12/BLA-SPI-WHI/TR/EXT,INITIATED,,32,0.0,,2025-07-14 15:17:17.029914,,2025-07-16 09:03:13.132211,,,,,,,0,1,False,,BLA-SPI-WHI,TR,EXT,MSNU1015767,237894.84,17140.22,137582.52,12432.0,,15417.22,RRM 12,6802,,,,,292076.25,2.0,happy moon stone,unknown,usd,gemlik,turkey,tuticorin,2025-07-14 15:17:16.970845,USD,7686225.0,2.8544571620008523e-06,39825.0,3291.0,19.505851755526656,7,3,713324.5953459996,712543.05,-781.5453459995333,781.5453459995333,0.0010956377378526295,0
539,191,moon cream,,,turkey,beige,110.0,120.0,230.0,14.17,SQF,3.04,12847.5,150.0,2125.5,182049.09,,348320.54,RRM 92/MOON/BGE,INITIATED,,412,0.0,,2026-01-07 11:56:50.027557,,2026-01-13 15:19:53.257655,,,,,,,0,1,False,,MOON,,BGE,CORU2431679,146213.09,10162.11,,9896.25,,,RRM 92,6802,,,,,182049.09,41.0,happy moon stone,raiyan,usd,mersin,turkey,tuticorin,2026-01-07 11:56:49.912612,USD,3036000.0,4.6673254281949934e-06,27600.0,2125.5,49.3421052631579,1,1,347587.18422090425,348320.54,733.3557790957275,733.3557790957275,0.0021098470035352435,0
185,16,3d gold,,,turkey,exotic,175.0,180.0,295.0,27.35,ton,9.29,17750.65,200.0,5470.0,485480.16,,801290.97,RRM 182/3D-GOLD/TR/EXT,INITIATED,,128,0.0,,2025-07-17 14:49:59.995367,,2025-07-18 08:54:25.382146,,,,,,,0,1,False,,3D-GOLD,TR,EXT,CSLU1193437,275702.83,22775.98,,17332.0,,,RRM 182,6802,,,,,485480.16,12.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-17 14:49:59.964074,USD,9292500.0,2.9432337906914178e-06,53100.0,5470.0,21.528525296017225,7,3,800585.584616132,801290.97,705.3853838680079,705.3853838680079,0.0008810867912469707,0
394,185,red teracota,,,turkey,exotic,150.0,90.0,230.0,8.74,SQF,3.11,12892.5,150.0,1311.0,112680.46,,219786.73,RRM 115/RED TERA/EXT,INITIATED,,259,0.0,,2026-01-06 12:35:48.705717,,2026-01-13 15:44:50.023427,,,,,,,0,1,False,,RED TERA,,EXT,MSNU2066877,94282.65,6541.12,,6282.5,,,RRM 115,6802,,,,,112680.46,33.0,happy moon stone,raiyan,usd,gemlik,turkey,tuticorin,2026-01-06 12:35:48.672282,USD,3105000.0,2.814814814814815e-06,20700.0,1311.0,48.231511254019296,1,1,220482.82116407558,219786.73,-696.0911640755658,696.0911640755658,0.003157121994359638,0
177,15,carrara white,,,italy,white,95.0,180.0,200.0,7.45,ton,3.42,22173.41,240.0,1788.0,165191.89,,313431.86,RRM 308/CAR-WHI/IT/WHT,INITIATED,,138,0.0,,2025-07-17 12:52:04.336844,,2025-07-18 10:04:45.083069,,,,,,,0,1,False,,CAR-WHI,IT,WHT,HAMU1015355,112297.83,2935.5,23027.53,3689.0,,6290.11,RRM 308,6802,,,,,165191.89,13.0,zayed marmo srl,unknown,eur,la spezia,italy,tuticorin,2025-07-17 12:52:04.326570,EUR,3420000.0,2.1783625730994152e-06,36000.0,1788.0,70.17543859649123,7,3,314103.6920153777,313431.86,-671.8320153777022,671.8320153777022,0.002138886082704214,0
100,7,spider,,,turkey,exotic,160.0,200.0,290.0,24.12,ton,9.28,17157.24,200.0,4824.0,413832.68,,701470.94,RRM 201/SPI/TR/EXT,INITIATED,,55,0.0,,2025-07-15 09:38:45.247352,,2025-07-16 11:47:14.407012,,,,,,,0,1,False,,SPI,TR,EXT,TEXU2372006,237323.94,33430.32,,16884.0,,,RRM 201,6802,,,,,413832.68,4.0,royal gth dis ticaret ve sanayi limited sirketi,unknown,usd,jebel ali,turkey,tuticorin,2025-07-15 09:38:45.192036,USD,9280000.0,2.599137931034483e-06,58000.0,4824.0,21.551724137931036,7,3,702108.3884360911,701470.94,-637.4484360911883,637.4484360911883,0.0009079060250384854,0
